class,original_path,generated_path
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (77).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (77)_aug_00354.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (58).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (58)_aug_00355.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (12).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (12)_aug_00356.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (93).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (93)_aug_00357.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (52).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (52)_aug_00358.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (57).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (57)_aug_00359.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (35).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (35)_aug_00360.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (48).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (48)_aug_00361.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (19).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (19)_aug_00362.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (58).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (58)_aug_00363.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (6).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (6)_aug_00364.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (75).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (75)_aug_00365.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (29).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (29)_aug_00366.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (28).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (28)_aug_00367.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (68).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (68)_aug_00368.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (24).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (24)_aug_00369.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (27).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (27)_aug_00370.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (87).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (87)_aug_00371.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (55).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (55)_aug_00372.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (45).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (45)_aug_00373.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (9).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (9)_aug_00374.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (36).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (36)_aug_00375.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (25).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (25)_aug_00376.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (22).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (22)_aug_00377.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (14).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (14)_aug_00378.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (75).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (75)_aug_00379.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (22).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (22)_aug_00380.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (25).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (25)_aug_00381.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (42).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (42)_aug_00382.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (89).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (89)_aug_00383.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (76).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (76)_aug_00384.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (51).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (51)_aug_00385.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (68).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (68)_aug_00386.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (70).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (70)_aug_00387.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (86).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (86)_aug_00388.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (19).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (19)_aug_00389.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (75).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (75)_aug_00390.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (47).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (47)_aug_00391.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (55).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (55)_aug_00392.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (3).png,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (3)_aug_00393.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (60).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (60)_aug_00394.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (11).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (11)_aug_00395.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (42).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (42)_aug_00396.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (2).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (2)_aug_00397.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (95).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (95)_aug_00398.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (22).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (22)_aug_00399.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (88).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (88)_aug_00400.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (39).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (39)_aug_00401.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (27).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (27)_aug_00402.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (87).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (87)_aug_00403.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (53).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (53)_aug_00404.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (15).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (15)_aug_00405.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (46).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (46)_aug_00406.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (11).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (11)_aug_00407.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (50).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (50)_aug_00408.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (43).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (43)_aug_00409.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (73).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (73)_aug_00410.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (69).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (69)_aug_00411.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (35).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (35)_aug_00412.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (19).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (19)_aug_00413.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (93).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (93)_aug_00414.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (22).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (22)_aug_00415.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (50).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (50)_aug_00416.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (28).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (28)_aug_00417.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (5).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (5)_aug_00418.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (54).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (54)_aug_00419.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (67).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (67)_aug_00420.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (76).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (76)_aug_00421.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (28).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (28)_aug_00422.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (11).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (11)_aug_00423.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (90).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (90)_aug_00424.jpg
Electrical-damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Electrical-damage\Electrical (43).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Electrical-damage\Electrical (43)_aug_00425.jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (1).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (1).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (10).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (10).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (11).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (11).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (12).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (12).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (13).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (13).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (14).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (14).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (15).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (15).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (16).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (16).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (17).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (17).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (18).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (18).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (2).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (2).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (20).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (20).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (23).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (23).JPG
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (24).JPG,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (24).JPG
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (25).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (25).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (26).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (26).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (27).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (27).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (28).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (28).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (29).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (29).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (3).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (3).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (30).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (30).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (31).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (31).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (32).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (32).jpg
Physical-Damage,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\Solar_panel_Images\Physical-Damage\Physical-damaged (33).jpg,C:\Users\raghad\OneDrive\Desktop\Senior_Project\graduation-project\CV\OUT_AUG\Physical-Damage\Physical-damaged (33).jpg
