timestamp,voltage,current,temperature
2026-01-21 10:47:24,18.7,2.23,37.59
2026-01-21 11:02:24,19.07,2.85,44.85
2026-01-21 11:17:24,18.41,2.31,40.39
2026-01-21 11:32:24,18.88,2.2,44.14
2026-01-21 11:47:24,18.65,1.16,44.56
2026-01-21 12:02:24,18.87,2.13,37.9
2026-01-21 12:17:24,19.36,1.35,41.86
2026-01-21 12:32:24,18.58,2.32,38.96
2026-01-21 12:47:24,18.32,2.25,41.46
2026-01-21 13:02:24,19.44,2.54,46.41
2026-01-21 13:17:24,18.82,2.48,42.99
2026-01-21 13:32:24,19.03,2.72,42.53
2026-01-21 13:47:24,18.79,2.37,41.41
2026-01-21 14:02:24,18.13,2.02,43.35
2026-01-21 14:17:24,18.94,1.99,33.43
2026-01-21 14:32:24,18.7,1.94,36.0
2026-01-21 14:47:24,18.56,2.09,38.8
2026-01-21 15:02:24,18.44,1.64,38.72
2026-01-21 15:17:24,19.12,0.83,36.4
2026-01-21 15:32:24,18.7,1.58,34.88
2026-01-21 15:47:24,18.92,1.51,36.01
2026-01-21 16:02:24,18.59,0.91,36.8
2026-01-21 16:17:24,18.82,1.36,33.51
2026-01-21 16:32:24,18.37,0.68,29.56
2026-01-21 16:47:24,18.57,0.72,25.88
2026-01-21 17:02:24,18.73,0.83,26.95
2026-01-21 17:17:24,18.41,0.53,28.87
2026-01-21 17:32:24,18.92,0.31,28.27
2026-01-21 17:47:24,18.29,0.06,23.99
2026-01-21 18:02:24,18.62,0.06,27.84
2026-01-21 18:17:24,18.13,0.07,19.5
2026-01-21 18:32:24,18.06,0.0,18.69
2026-01-21 18:47:24,18.71,0.09,21.28
2026-01-21 19:02:24,18.55,0.1,25.32
2026-01-21 19:17:24,18.22,0.0,18.86
2026-01-21 19:32:24,17.96,0.0,22.83
2026-01-21 19:47:24,18.54,0.11,23.42
2026-01-21 20:02:24,18.52,0.0,22.69
2026-01-21 20:17:24,18.77,0.0,28.54
2026-01-21 20:32:24,18.63,0.0,19.81
2026-01-21 20:47:24,19.2,0.0,27.25
2026-01-21 21:02:24,18.34,0.0,23.05
2026-01-21 21:17:24,18.38,0.0,31.54
2026-01-21 21:32:24,18.54,0.0,22.09
2026-01-21 21:47:24,18.32,0.0,27.12
2026-01-21 22:02:24,18.41,0.18,23.9
2026-01-21 22:17:24,18.39,0.09,22.65
2026-01-21 22:32:24,18.42,0.17,23.99
2026-01-21 22:47:24,18.76,0.0,28.84
2026-01-21 23:02:24,18.81,0.12,26.49
2026-01-21 23:17:24,18.94,0.04,27.34
2026-01-21 23:32:24,18.65,0.0,26.43
2026-01-21 23:47:24,18.58,0.0,24.95
2026-01-22 00:02:24,18.6,0.04,26.19
2026-01-22 00:17:24,18.59,0.17,24.04
2026-01-22 00:32:24,19.05,0.0,31.91
2026-01-22 00:47:24,17.69,0.15,25.34
2026-01-22 01:02:24,18.34,0.1,27.26
2026-01-22 01:17:24,18.44,0.07,24.0
2026-01-22 01:32:24,18.47,0.0,27.95
2026-01-22 01:47:24,18.0,0.0,20.77
2026-01-22 02:02:24,18.35,0.04,25.56
2026-01-22 02:17:24,18.73,0.0,20.64
2026-01-22 02:32:24,18.54,0.0,24.34
2026-01-22 02:47:24,18.58,0.22,22.84
2026-01-22 03:02:24,17.96,0.0,25.06
2026-01-22 03:17:24,18.16,0.0,21.42
2026-01-22 03:32:24,18.33,0.0,25.16
2026-01-22 03:47:24,18.51,0.0,25.69
2026-01-22 04:02:24,18.73,0.0,25.76
2026-01-22 04:17:24,18.87,0.0,21.11
2026-01-22 04:32:24,18.68,0.0,30.58
2026-01-22 04:47:24,18.02,0.29,20.83
2026-01-22 05:02:24,18.52,0.0,23.28
2026-01-22 05:17:24,18.25,0.0,25.67
2026-01-22 05:32:24,18.32,0.0,28.09
2026-01-22 05:47:24,19.07,0.0,19.62
2026-01-22 06:02:24,18.57,0.0,24.24
2026-01-22 06:17:24,18.2,0.2,25.24
2026-01-22 06:32:24,19.11,0.35,28.44
2026-01-22 06:47:24,18.78,0.73,30.12
2026-01-22 07:02:24,18.23,0.87,23.95
2026-01-22 07:17:24,18.72,0.73,26.92
2026-01-22 07:32:24,18.61,0.9,30.49
2026-01-22 07:47:24,18.81,0.88,26.7
2026-01-22 08:02:24,18.56,1.45,33.85
2026-01-22 08:17:24,18.7,1.25,33.54
2026-01-22 08:32:24,19.2,1.51,30.96
2026-01-22 08:47:24,18.68,1.34,33.22
2026-01-22 09:02:24,18.98,2.07,34.57
2026-01-22 09:17:24,19.34,2.01,43.68
2026-01-22 09:32:24,19.03,2.08,41.08
2026-01-22 09:47:24,18.67,2.23,39.76
2026-01-22 10:02:24,18.56,1.69,36.06
2026-01-22 10:17:24,19.1,1.78,33.78
2026-01-22 10:32:24,18.73,2.52,41.84
2026-01-22 10:47:24,18.62,2.4,45.19
2026-01-22 11:02:24,18.74,2.13,41.07
2026-01-22 11:17:24,19.28,2.6,44.36
2026-01-22 11:32:24,19.04,2.32,37.41
2026-01-22 11:47:24,18.97,2.37,38.45
2026-01-22 12:02:24,19.04,2.55,47.56
2026-01-22 12:17:24,19.27,2.62,42.56
2026-01-22 12:32:24,19.34,2.95,40.35
2026-01-22 12:47:24,19.06,2.75,48.34
2026-01-22 13:02:24,18.43,1.97,34.79
2026-01-22 13:17:24,18.81,2.39,49.44
2026-01-22 13:32:24,19.38,2.15,38.55
2026-01-22 13:47:24,19.18,1.98,39.84
2026-01-22 14:02:24,18.5,2.4,41.51
2026-01-22 14:17:24,18.0,1.75,31.52
2026-01-22 14:32:24,19.16,0.86,38.45
2026-01-22 14:47:24,18.72,1.88,32.81
2026-01-22 15:02:24,18.48,2.22,34.71
2026-01-22 15:17:24,18.32,1.53,37.61
2026-01-22 15:32:24,18.68,1.44,32.81
2026-01-22 15:47:24,19.13,1.27,39.29
2026-01-22 16:02:24,18.91,1.3,35.93
2026-01-22 16:17:24,19.17,1.07,36.14
2026-01-22 16:32:24,18.6,0.74,32.46
2026-01-22 16:47:24,17.86,0.71,30.47
2026-01-22 17:02:24,18.35,0.58,28.48
2026-01-22 17:17:24,18.59,0.52,29.27
2026-01-22 17:32:24,19.1,0.26,30.19
2026-01-22 17:47:24,18.26,0.22,23.86
2026-01-22 18:02:24,18.49,0.04,26.65
2026-01-22 18:17:24,18.04,0.0,25.85
2026-01-22 18:32:24,18.56,0.04,21.76
2026-01-22 18:47:24,19.09,0.09,26.49
2026-01-22 19:02:24,18.41,0.04,26.88
2026-01-22 19:17:24,18.35,0.0,23.89
2026-01-22 19:32:24,18.34,0.0,26.12
2026-01-22 19:47:24,18.38,0.0,26.62
2026-01-22 20:02:24,18.97,0.07,23.01
2026-01-22 20:17:24,18.68,0.09,25.31
2026-01-22 20:32:24,18.68,0.02,26.06
2026-01-22 20:47:24,18.01,0.28,20.83
2026-01-22 21:02:24,18.91,0.0,23.28
2026-01-22 21:17:24,18.48,0.0,26.11
2026-01-22 21:32:24,18.3,0.0,29.55
2026-01-22 21:47:24,18.32,0.0,29.08
2026-01-22 22:02:24,19.05,0.0,28.57
2026-01-22 22:17:24,18.34,0.0,27.46
2026-01-22 22:32:24,18.86,0.0,20.03
2026-01-22 22:47:24,18.65,0.02,21.06
2026-01-22 23:02:24,18.85,0.13,27.73
2026-01-22 23:17:24,17.99,0.0,25.43
2026-01-22 23:32:24,18.48,0.03,25.84
2026-01-22 23:47:24,18.82,0.08,22.66
2026-01-23 00:02:24,18.18,0.0,23.61
2026-01-23 00:17:24,18.22,0.05,30.17
2026-01-23 00:32:24,18.75,0.02,22.97
2026-01-23 00:47:24,18.08,0.01,21.84
2026-01-23 01:02:24,18.56,0.08,25.02
2026-01-23 01:17:24,18.68,0.2,17.14
2026-01-23 01:32:24,18.4,0.05,26.69
2026-01-23 01:47:24,18.31,0.0,22.62
2026-01-23 02:02:24,18.29,0.12,25.89
2026-01-23 02:17:24,19.09,0.0,24.9
2026-01-23 02:32:24,18.78,0.15,24.71
2026-01-23 02:47:24,18.05,0.0,28.09
2026-01-23 03:02:24,19.08,0.14,27.96
2026-01-23 03:17:24,18.71,0.0,25.19
2026-01-23 03:32:24,18.29,0.09,22.9
2026-01-23 03:47:24,18.34,0.06,25.05
2026-01-23 04:02:24,18.43,0.0,25.11
2026-01-23 04:17:24,18.6,0.03,25.59
2026-01-23 04:32:24,18.3,0.0,20.11
2026-01-23 04:47:24,18.91,0.0,23.92
2026-01-23 05:02:24,18.53,0.0,30.96
2026-01-23 05:17:24,18.45,0.12,20.78
2026-01-23 05:32:24,18.39,0.09,26.75
2026-01-23 05:47:24,18.69,0.0,20.07
2026-01-23 06:02:24,17.88,0.09,26.26
2026-01-23 06:17:24,18.53,0.11,28.73
2026-01-23 06:32:24,18.69,0.4,26.32
2026-01-23 06:47:24,18.03,0.5,21.93
2026-01-23 07:02:24,18.58,0.68,30.29
2026-01-23 07:17:24,18.8,1.03,29.28
2026-01-23 07:32:24,18.74,1.17,28.21
2026-01-23 07:47:24,18.7,1.16,35.0
2026-01-23 08:02:24,18.36,1.45,32.74
2026-01-23 08:17:24,18.51,1.47,32.03
2026-01-23 08:32:24,18.64,1.51,39.92
2026-01-23 08:47:24,18.39,1.47,38.73
2026-01-23 09:02:24,19.45,1.85,36.19
2026-01-23 09:17:24,18.85,1.61,38.35
2026-01-23 09:32:24,18.97,2.45,44.03
2026-01-23 09:47:24,19.35,2.31,37.98
2026-01-23 10:02:24,19.04,1.14,41.9
2026-01-23 10:17:24,18.99,2.18,44.26
2026-01-23 10:32:24,18.76,2.43,46.08
2026-01-23 10:47:24,18.6,2.34,35.43
2026-01-23 11:02:24,18.72,2.39,42.54
2026-01-23 11:17:24,18.93,2.12,37.91
2026-01-23 11:32:24,18.65,2.97,40.73
2026-01-23 11:47:24,18.88,2.46,39.58
2026-01-23 12:02:24,18.56,2.64,44.26
2026-01-23 12:17:24,18.84,2.77,44.8
2026-01-23 12:32:24,18.81,2.7,45.0
2026-01-23 12:47:24,19.18,2.29,46.35
2026-01-23 13:02:24,18.71,2.62,39.4
2026-01-23 13:17:24,18.89,2.96,40.68
2026-01-23 13:32:24,18.17,2.19,38.41
2026-01-23 13:47:24,18.81,2.71,38.26
2026-01-23 14:02:24,18.46,2.0,30.91
2026-01-23 14:17:24,19.03,2.4,38.96
2026-01-23 14:32:24,19.09,2.11,34.65
2026-01-23 14:47:24,18.4,1.46,40.45
2026-01-23 15:02:24,18.96,1.62,33.67
2026-01-23 15:17:24,18.99,1.91,36.87
2026-01-23 15:32:24,18.86,1.33,35.17
2026-01-23 15:47:24,18.93,1.34,29.02
2026-01-23 16:02:24,18.39,1.23,34.03
2026-01-23 16:17:24,18.8,1.0,34.95
2026-01-23 16:32:24,18.26,0.78,32.56
2026-01-23 16:47:24,18.45,0.8,25.69
2026-01-23 17:02:24,18.55,0.5,27.6
2026-01-23 17:17:24,18.65,0.59,32.9
2026-01-23 17:32:24,18.92,0.35,30.53
2026-01-23 17:47:24,18.57,0.05,26.79
2026-01-23 18:02:24,18.22,0.09,25.18
2026-01-23 18:17:24,18.41,0.0,22.71
2026-01-23 18:32:24,18.24,0.05,28.14
2026-01-23 18:47:24,18.54,0.0,26.84
2026-01-23 19:02:24,18.03,0.0,26.11
2026-01-23 19:17:24,18.89,0.03,24.67
2026-01-23 19:32:24,18.92,0.0,28.05
2026-01-23 19:47:24,19.01,0.17,26.32
2026-01-23 20:02:24,18.72,0.02,21.45
2026-01-23 20:17:24,17.96,0.0,25.78
2026-01-23 20:32:24,18.57,0.0,22.97
2026-01-23 20:47:24,17.8,0.06,27.35
2026-01-23 21:02:24,18.71,0.0,24.32
2026-01-23 21:17:24,17.91,0.08,27.87
2026-01-23 21:32:24,18.61,0.0,25.52
2026-01-23 21:47:24,18.31,0.01,36.72
2026-01-23 22:02:24,18.53,0.19,23.56
2026-01-23 22:17:24,18.41,0.0,20.59
2026-01-23 22:32:24,18.59,0.0,20.75
2026-01-23 22:47:24,18.26,0.0,24.48
2026-01-23 23:02:24,18.36,0.0,28.99
2026-01-23 23:17:24,18.26,0.0,35.23
2026-01-23 23:32:24,18.81,0.13,21.8
2026-01-23 23:47:24,18.15,0.0,21.56
2026-01-24 00:02:24,18.44,0.03,30.15
2026-01-24 00:17:24,18.2,0.06,29.2
2026-01-24 00:32:24,18.99,0.0,26.75
2026-01-24 00:47:24,18.38,0.0,29.72
2026-01-24 01:02:24,18.35,0.0,27.56
2026-01-24 01:17:24,18.46,0.0,22.31
2026-01-24 01:32:24,18.51,0.0,26.55
2026-01-24 01:47:24,18.16,0.0,23.68
2026-01-24 02:02:24,18.26,0.0,17.4
2026-01-24 02:17:24,17.98,0.1,23.69
2026-01-24 02:32:24,18.21,0.0,24.43
2026-01-24 02:47:24,18.75,0.0,24.61
2026-01-24 03:02:24,18.88,0.0,21.73
2026-01-24 03:17:24,18.64,0.08,25.95
2026-01-24 03:32:24,17.94,0.15,32.27
2026-01-24 03:47:24,18.49,0.09,25.84
2026-01-24 04:02:24,18.56,0.02,25.73
2026-01-24 04:17:24,18.37,0.0,23.99
2026-01-24 04:32:24,18.3,0.11,31.49
2026-01-24 04:47:24,19.11,0.0,23.06
2026-01-24 05:02:24,18.52,0.08,24.17
2026-01-24 05:17:24,18.72,0.16,22.25
2026-01-24 05:32:24,18.87,0.02,27.28
2026-01-24 05:47:24,18.61,0.0,20.23
2026-01-24 06:02:24,18.82,0.0,25.23
2026-01-24 06:17:24,18.88,0.2,30.28
2026-01-24 06:32:24,18.6,0.39,23.55
2026-01-24 06:47:24,18.32,0.34,26.8
2026-01-24 07:02:24,18.74,0.82,28.06
2026-01-24 07:17:24,18.06,0.76,28.96
2026-01-24 07:32:24,19.13,1.0,31.29
2026-01-24 07:47:24,18.76,1.34,36.62
2026-01-24 08:02:24,18.61,1.29,30.44
2026-01-24 08:17:24,17.99,1.1,32.9
2026-01-24 08:32:24,18.5,1.51,38.67
2026-01-24 08:47:24,18.94,1.47,37.7
2026-01-24 09:02:24,18.92,2.19,38.49
2026-01-24 09:17:24,19.15,1.91,34.39
2026-01-24 09:32:24,18.32,2.24,32.57
2026-01-24 09:47:24,18.94,2.27,43.74
2026-01-24 10:02:24,19.35,2.15,40.35
2026-01-24 10:17:24,18.89,2.57,47.76
2026-01-24 10:32:24,18.8,2.28,34.54
2026-01-24 10:47:24,19.46,1.93,41.55
2026-01-24 11:02:24,18.66,2.4,35.47
2026-01-24 11:17:24,19.12,2.25,47.8
2026-01-24 11:32:24,18.92,1.49,44.14
2026-01-24 11:47:24,18.59,2.43,39.79
2026-01-24 12:02:24,18.76,2.31,38.46
2026-01-24 12:17:24,18.68,2.5,40.06
2026-01-24 12:32:24,19.27,2.48,39.81
2026-01-24 12:47:24,18.83,2.8,48.58
2026-01-24 13:02:24,18.7,2.36,43.74
2026-01-24 13:17:24,19.04,3.0,43.41
2026-01-24 13:32:24,19.12,2.84,40.93
2026-01-24 13:47:24,19.15,2.32,44.08
2026-01-24 14:02:24,19.36,2.3,43.81
2026-01-24 14:17:24,18.71,2.43,45.86
2026-01-24 14:32:24,19.74,0.94,38.84
2026-01-24 14:47:24,18.88,1.68,37.58
2026-01-24 15:02:24,18.52,1.44,37.8
2026-01-24 15:17:24,18.48,1.37,38.18
2026-01-24 15:32:24,19.2,1.29,35.65
2026-01-24 15:47:24,18.41,1.33,22.92
2026-01-24 16:02:24,18.95,1.16,31.75
2026-01-24 16:17:24,18.91,1.16,33.32
2026-01-24 16:32:24,18.54,1.02,33.21
2026-01-24 16:47:24,18.95,0.97,31.28
2026-01-24 17:02:24,18.08,0.58,30.89
2026-01-24 17:17:24,18.11,0.43,24.56
2026-01-24 17:32:24,18.97,0.24,23.71
2026-01-24 17:47:24,18.23,0.23,23.24
2026-01-24 18:02:24,17.98,0.03,30.02
2026-01-24 18:17:24,18.25,0.0,23.14
2026-01-24 18:32:24,18.42,0.0,17.95
2026-01-24 18:47:24,18.43,0.1,30.84
2026-01-24 19:02:24,18.22,0.06,22.28
2026-01-24 19:17:24,18.33,0.03,24.52
2026-01-24 19:32:24,18.72,0.16,26.04
2026-01-24 19:47:24,18.95,0.0,21.41
2026-01-24 20:02:24,18.45,0.06,28.58
2026-01-24 20:17:24,18.15,0.16,21.25
2026-01-24 20:32:24,18.77,0.0,23.11
2026-01-24 20:47:24,18.67,0.06,27.44
2026-01-24 21:02:24,18.63,0.0,26.21
2026-01-24 21:17:24,18.77,0.0,24.46
2026-01-24 21:32:24,18.28,0.0,20.61
2026-01-24 21:47:24,18.73,0.0,28.28
2026-01-24 22:02:24,18.18,0.19,21.97
2026-01-24 22:17:24,18.9,0.16,27.12
2026-01-24 22:32:24,18.54,0.01,21.62
2026-01-24 22:47:24,18.07,0.03,23.33
2026-01-24 23:02:24,18.34,0.14,26.77
2026-01-24 23:17:24,18.96,0.0,24.99
2026-01-24 23:32:24,18.51,0.05,30.8
2026-01-24 23:47:24,18.61,0.11,27.34
2026-01-25 00:02:24,18.44,0.0,19.43
2026-01-25 00:17:24,18.51,0.0,21.65
2026-01-25 00:32:24,18.67,0.14,24.49
2026-01-25 00:47:24,18.12,0.21,26.4
2026-01-25 01:02:24,18.25,0.01,26.83
2026-01-25 01:17:24,18.67,0.0,29.33
2026-01-25 01:32:24,18.48,0.05,25.5
2026-01-25 01:47:24,18.64,0.06,21.26
2026-01-25 02:02:24,18.26,0.0,28.27
2026-01-25 02:17:24,18.79,0.0,32.15
2026-01-25 02:32:24,18.39,0.0,21.29
2026-01-25 02:47:24,18.39,0.01,30.07
2026-01-25 03:02:24,18.09,0.07,26.7
2026-01-25 03:17:24,18.54,0.0,29.1
2026-01-25 03:32:24,18.38,0.07,19.66
2026-01-25 03:47:24,18.45,0.08,27.88
2026-01-25 04:02:24,18.3,0.0,26.37
2026-01-25 04:17:24,18.0,0.0,29.95
2026-01-25 04:32:24,18.5,0.0,21.08
2026-01-25 04:47:24,18.41,0.02,29.68
2026-01-25 05:02:24,18.5,0.0,21.28
2026-01-25 05:17:24,18.2,0.07,26.8
2026-01-25 05:32:24,18.79,0.04,24.94
2026-01-25 05:47:24,18.43,0.0,22.35
2026-01-25 06:02:24,18.61,0.08,25.24
2026-01-25 06:17:24,18.0,0.16,21.89
2026-01-25 06:32:24,18.52,0.27,28.74
2026-01-25 06:47:24,18.71,0.25,33.97
2026-01-25 07:02:24,18.77,0.25,30.77
2026-01-25 07:17:24,18.51,0.78,33.61
2026-01-25 07:32:24,18.72,0.94,34.7
2026-01-25 07:47:24,18.72,1.02,32.52
2026-01-25 08:02:24,18.4,1.44,37.0
2026-01-25 08:17:24,18.68,1.24,35.68
2026-01-25 08:32:24,18.83,1.83,37.53
2026-01-25 08:47:24,18.98,1.71,35.19
2026-01-25 09:02:24,18.79,1.89,45.05
2026-01-25 09:17:24,18.91,0.72,42.85
2026-01-25 09:32:24,19.25,1.91,38.47
2026-01-25 09:47:24,18.97,1.87,35.74
2026-01-25 10:02:24,18.42,1.88,37.15
2026-01-25 10:17:24,18.63,2.22,40.54
2026-01-25 10:32:24,18.49,2.23,41.69
2026-01-25 10:47:24,18.82,2.3,41.73
2026-01-25 11:02:24,19.14,2.44,45.19
2026-01-25 11:17:24,18.87,2.22,41.0
2026-01-25 11:32:24,18.55,2.75,39.24
2026-01-25 11:47:24,18.88,1.87,38.67
2026-01-25 12:02:24,18.94,2.74,40.06
2026-01-25 12:17:24,19.18,2.42,44.7
2026-01-25 12:32:24,19.25,2.32,41.61
2026-01-25 12:47:24,18.55,1.23,39.34
2026-01-25 13:02:24,18.97,2.19,37.49
2026-01-25 13:17:24,19.45,2.94,48.66
2026-01-25 13:32:24,19.38,2.42,36.64
2026-01-25 13:47:24,18.45,2.48,37.61
2026-01-25 14:02:24,18.51,1.96,40.75
2026-01-25 14:17:24,19.57,2.15,36.4
2026-01-25 14:32:24,19.04,1.86,39.69
2026-01-25 14:47:24,18.89,2.2,38.36
2026-01-25 15:02:24,19.21,2.23,33.63
2026-01-25 15:17:24,18.67,1.57,40.37
2026-01-25 15:32:24,18.0,1.66,38.85
2026-01-25 15:47:24,19.02,1.51,33.09
2026-01-25 16:02:24,18.28,1.31,30.56
2026-01-25 16:17:24,18.23,1.26,30.82
2026-01-25 16:32:24,18.67,0.83,28.16
2026-01-25 16:47:24,18.57,0.72,29.53
2026-01-25 17:02:24,18.8,0.55,27.52
2026-01-25 17:17:24,18.03,0.4,27.57
2026-01-25 17:32:24,18.6,0.17,26.82
2026-01-25 17:47:24,18.82,0.1,27.64
2026-01-25 18:02:24,18.37,0.0,34.55
2026-01-25 18:17:24,18.11,0.02,24.48
2026-01-25 18:32:24,18.6,0.2,29.2
2026-01-25 18:47:24,18.74,0.0,24.41
2026-01-25 19:02:24,18.98,0.11,21.55
2026-01-25 19:17:24,18.83,0.09,25.9
2026-01-25 19:32:24,18.28,0.0,22.58
2026-01-25 19:47:24,18.65,0.0,24.27
2026-01-25 20:02:24,18.57,0.1,22.72
2026-01-25 20:17:24,18.52,0.11,26.25
2026-01-25 20:32:24,18.37,0.0,18.44
2026-01-25 20:47:24,18.07,0.06,29.39
2026-01-25 21:02:24,18.82,0.03,28.92
2026-01-25 21:17:24,17.89,0.03,24.81
2026-01-25 21:32:24,18.8,0.0,24.7
2026-01-25 21:47:24,18.52,0.1,24.45
2026-01-25 22:02:24,18.23,0.08,25.67
2026-01-25 22:17:24,18.61,0.06,20.0
2026-01-25 22:32:24,19.06,0.0,21.43
2026-01-25 22:47:24,18.46,0.1,27.13
2026-01-25 23:02:24,19.17,0.04,25.86
2026-01-25 23:17:24,18.68,0.09,28.01
2026-01-25 23:32:24,18.54,0.0,31.54
2026-01-25 23:47:24,18.85,0.07,27.57
2026-01-26 00:02:24,18.91,0.21,23.25
2026-01-26 00:17:24,18.23,0.0,24.34
2026-01-26 00:32:24,18.43,0.09,27.25
2026-01-26 00:47:24,18.69,0.22,31.17
2026-01-26 01:02:24,19.15,0.0,25.62
2026-01-26 01:17:24,18.44,0.0,22.43
2026-01-26 01:32:24,18.11,0.01,24.26
2026-01-26 01:47:24,18.54,0.0,27.91
2026-01-26 02:02:24,18.7,0.1,27.3
2026-01-26 02:17:24,18.57,0.02,17.23
2026-01-26 02:32:24,18.34,0.0,28.86
2026-01-26 02:47:24,17.95,0.01,23.58
2026-01-26 03:02:24,18.32,0.27,23.57
2026-01-26 03:17:24,18.6,0.0,23.23
2026-01-26 03:32:24,18.14,0.08,22.66
2026-01-26 03:47:24,18.42,0.0,21.81
2026-01-26 04:02:24,18.58,0.0,26.86
2026-01-26 04:17:24,18.31,0.0,20.1
2026-01-26 04:32:24,18.32,0.03,23.1
2026-01-26 04:47:24,18.49,0.0,24.06
2026-01-26 05:02:24,18.23,0.11,30.7
2026-01-26 05:17:24,18.74,0.06,23.99
2026-01-26 05:32:24,18.73,0.0,28.55
2026-01-26 05:47:24,18.75,0.18,17.58
2026-01-26 06:02:24,18.54,0.0,22.05
2026-01-26 06:17:24,18.59,0.03,27.71
2026-01-26 06:32:24,18.68,0.35,24.94
2026-01-26 06:47:24,18.87,0.49,27.05
2026-01-26 07:02:24,19.08,0.64,31.8
2026-01-26 07:17:24,18.52,0.67,33.73
2026-01-26 07:32:24,18.7,1.19,25.64
2026-01-26 07:47:24,18.5,1.2,30.87
2026-01-26 08:02:24,19.01,1.12,27.52
2026-01-26 08:17:24,18.47,0.85,32.61
2026-01-26 08:32:24,19.07,1.61,39.78
2026-01-26 08:47:24,18.77,1.63,45.45
2026-01-26 09:02:24,18.89,2.0,41.65
2026-01-26 09:17:24,19.21,2.4,44.25
2026-01-26 09:32:24,18.22,1.97,39.37
2026-01-26 09:47:24,18.57,2.04,40.72
2026-01-26 10:02:24,18.55,1.91,36.87
2026-01-26 10:17:24,18.84,2.54,40.58
2026-01-26 10:32:24,19.18,1.21,45.5
2026-01-26 10:47:24,18.91,2.68,47.75
2026-01-26 11:02:24,19.12,2.14,34.84
2026-01-26 11:17:24,18.45,2.15,37.73
2026-01-26 11:32:24,18.89,2.13,37.82
2026-01-26 11:47:24,18.74,2.66,44.13
2026-01-26 12:02:24,19.3,2.4,41.74
2026-01-26 12:17:24,18.92,2.92,45.31
2026-01-26 12:32:24,18.66,2.47,42.67
2026-01-26 12:47:24,19.51,2.34,38.81
2026-01-26 13:02:24,19.23,2.51,39.32
2026-01-26 13:17:24,19.2,2.88,45.34
2026-01-26 13:32:24,18.81,2.61,43.08
2026-01-26 13:47:24,18.3,2.43,35.71
2026-01-26 14:02:24,18.92,1.86,42.8
2026-01-26 14:17:24,18.9,2.29,44.32
2026-01-26 14:32:24,18.92,2.48,43.4
2026-01-26 14:47:24,18.92,1.66,33.3
2026-01-26 15:02:24,18.47,1.63,36.4
2026-01-26 15:17:24,18.6,1.72,35.9
2026-01-26 15:32:24,18.83,1.42,38.82
2026-01-26 15:47:24,18.59,1.63,34.31
2026-01-26 16:02:24,18.6,1.32,39.96
2026-01-26 16:17:24,19.05,1.24,32.71
2026-01-26 16:32:24,18.54,1.18,27.97
2026-01-26 16:47:24,18.89,0.93,31.31
2026-01-26 17:02:24,18.83,0.67,27.53
2026-01-26 17:17:24,18.77,0.44,28.37
2026-01-26 17:32:24,18.54,0.31,29.65
2026-01-26 17:47:24,18.23,0.1,23.12
2026-01-26 18:02:24,18.96,0.0,17.27
2026-01-26 18:17:24,18.98,0.0,22.89
2026-01-26 18:32:24,18.58,0.0,24.44
2026-01-26 18:47:24,18.73,0.09,27.83
2026-01-26 19:02:24,18.15,0.0,26.12
2026-01-26 19:17:24,18.6,0.07,23.61
2026-01-26 19:32:24,18.03,0.08,21.15
2026-01-26 19:47:24,18.72,0.0,23.86
2026-01-26 20:02:24,18.52,0.0,19.18
2026-01-26 20:17:24,18.62,0.01,24.03
2026-01-26 20:32:24,18.75,0.0,24.36
2026-01-26 20:47:24,18.91,0.1,29.46
2026-01-26 21:02:24,18.18,0.06,18.48
2026-01-26 21:17:24,18.86,0.0,24.52
2026-01-26 21:32:24,18.49,0.0,23.03
2026-01-26 21:47:24,17.99,0.03,27.41
2026-01-26 22:02:24,18.55,0.0,23.93
2026-01-26 22:17:24,18.39,0.0,25.53
2026-01-26 22:32:24,18.73,0.0,26.74
2026-01-26 22:47:24,18.86,0.0,22.35
2026-01-26 23:02:24,18.59,0.0,29.47
2026-01-26 23:17:24,18.58,0.04,24.31
2026-01-26 23:32:24,18.23,0.0,23.86
2026-01-26 23:47:24,18.23,0.01,23.07
2026-01-27 00:02:24,19.01,0.0,28.62
2026-01-27 00:17:24,18.18,0.0,23.63
2026-01-27 00:32:24,18.7,0.15,28.21
2026-01-27 00:47:24,18.58,0.07,22.14
2026-01-27 01:02:24,18.62,0.02,25.18
2026-01-27 01:17:24,18.33,0.02,20.29
2026-01-27 01:32:24,18.81,0.0,25.85
2026-01-27 01:47:24,18.49,0.0,27.26
2026-01-27 02:02:24,18.49,0.15,26.32
2026-01-27 02:17:24,18.63,0.02,24.96
2026-01-27 02:32:24,18.46,0.02,23.83
2026-01-27 02:47:24,17.74,0.12,22.82
2026-01-27 03:02:24,18.99,0.01,19.26
2026-01-27 03:17:24,19.01,0.0,24.74
2026-01-27 03:32:24,18.83,0.0,20.6
2026-01-27 03:47:24,18.25,0.0,27.31
2026-01-27 04:02:24,18.67,0.0,24.12
2026-01-27 04:17:24,18.52,0.03,26.69
2026-01-27 04:32:24,18.37,0.13,23.6
2026-01-27 04:47:24,18.36,0.06,32.86
2026-01-27 05:02:24,18.03,0.13,24.58
2026-01-27 05:17:24,18.84,0.03,20.72
2026-01-27 05:32:24,18.04,0.05,27.43
2026-01-27 05:47:24,18.38,0.0,25.78
2026-01-27 06:02:24,18.56,0.08,21.84
2026-01-27 06:17:24,18.59,0.44,31.41
