DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
02/06/2020,4136001,NgDl19wMapZy17u,1210.626667,1181.18,2930.933333,111651713.9
02/06/2020,4136001,PeE6FRyGXUgsRhN,0,0,0,1348464710
02/06/2020,4136001,Qf4GUc1pJu5T6c6,952.7466667,930.4466667,2993.2,838557387.2
02/06/2020,4136001,Quc1TzYxW2pYoWX,793.1333333,775.8266667,2440.6,329590327.6
02/06/2020,4136001,V94E5Ben1TlhnDV,0,0,0,1412218960
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2565,181837041
02/06/2020,4136001,mqwcsP2rE7J0TFp,1142.866667,1115.426667,3004.8,593719893.8
02/06/2020,4136001,oZ35aAeoifZaQzV,1033.92,1009.393333,2790.2,1660105064
02/06/2020,4136001,oZZkBaNadn6DNKz,0,0,2543,1708203926
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2481,450611
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2300,121067165
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2506,2339980
02/06/2020,4136001,xMbIugepa2P7lBB,1210.786667,1181.3,2930.466667,106798091.5
02/06/2020,4136001,xoJJ8DcxJEcupym,0,0,2448,209246512
02/06/2020,4136001,4UPUqMRk7TRMgml,814.18,796.1333333,3227.866667,2560124.867
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2462,1215397642
02/06/2020,4136001,9kRcWv60rDACzjR,980.8666667,958.0733333,3173.133333,2247846137
02/06/2020,4136001,Et9kgGMDl729KT4,676.4133333,662.1533333,2955.866667,1801857.867
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,987.5285714,964.5071429,3258.214286,20085532.21
02/06/2020,4136001,LYwnQax7tkwH5Cb,1056.233333,1030.966667,3004.066667,1795053702
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2534,282718783
02/06/2020,4136001,Mx2yZCDsyf6DPfv,814.3533333,796.0666667,3210.933333,2593127.933
02/06/2020,4136001,NgDl19wMapZy17u,936.9071429,915.1357143,3173.428571,111651956.4
02/06/2020,4136001,PeE6FRyGXUgsRhN,0,0,0,1348464710
02/06/2020,4136001,Qf4GUc1pJu5T6c6,774.2133333,757.1933333,3189.266667,838557583.3
02/06/2020,4136001,Quc1TzYxW2pYoWX,575.9933333,564.3666667,2585.533333,329590472.5
02/06/2020,4136001,V94E5Ben1TlhnDV,0,0,0,1412218960
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2565,181837041
02/06/2020,4136001,mqwcsP2rE7J0TFp,968.2928571,945.5214286,3247.857143,593720136.9
02/06/2020,4136001,oZ35aAeoifZaQzV,835.8733333,817.2266667,2994.6,1660105269
02/06/2020,4136001,oZZkBaNadn6DNKz,0,0,2543,1708203926
02/06/2020,4136001,q49J1IKaHRwDQnt,86.46666667,84.69333333,2501.8,450631.8
02/06/2020,4136001,rrq4fwE8jgrTyWY,193.48,189.1933333,2323.8,121067188.8
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2506,2339980
02/06/2020,4136001,xMbIugepa2P7lBB,948.9428571,926.85,3177.928571,106798338.9
02/06/2020,4136001,xoJJ8DcxJEcupym,0,0,2448,209246512
02/06/2020,4136001,4UPUqMRk7TRMgml,873.64,852.9333333,2743.733333,2048261.333
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2133.733333,1053344623
02/06/2020,4136001,9kRcWv60rDACzjR,594.2733333,581.1866667,3163.533333,2097989930
02/06/2020,4136001,Et9kgGMDl729KT4,775.96,757.8733333,2935.8,1681911
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,704.96,689.3066667,3470.2,20085744.2
02/06/2020,4136001,LYwnQax7tkwH5Cb,678.68,663.46,2997.4,1675383649
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2534,282718783
02/06/2020,4136001,Mx2yZCDsyf6DPfv,852.4866667,832.3333333,3201.4,2420457.267
02/06/2020,4136001,NgDl19wMapZy17u,653.0133333,638.66,3373.266667,111652156.3
02/06/2020,4136001,PeE6FRyGXUgsRhN,0,0,0,1348464710
02/06/2020,4136001,Qf4GUc1pJu5T6c6,869.08,848.3,3170.866667,782653938.6
02/06/2020,4136001,Quc1TzYxW2pYoWX,606.3533333,593.0333333,2561.933333,307617923.1
02/06/2020,4136001,V94E5Ben1TlhnDV,0,0,0,1412218960
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2394,169714571.6
02/06/2020,4136001,mqwcsP2rE7J0TFp,707.94,691.8266667,3450.733333,593720339.7
02/06/2020,4136001,oZ35aAeoifZaQzV,860.2066667,839.7733333,3001,1549431790
02/06/2020,4136001,oZZkBaNadn6DNKz,0,0,2543,1708203926
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2513,450643
02/06/2020,4136001,rrq4fwE8jgrTyWY,221.7133333,216.5333333,2190.266667,112996064.3
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2338.933333,2183981.333
02/06/2020,4136001,xMbIugepa2P7lBB,659.16,644.4933333,3151.733333,99678635.33
02/06/2020,4136001,xoJJ8DcxJEcupym,0,0,2448,209246512
02/06/2020,4136001,4UPUqMRk7TRMgml,0,0,0,0
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,0,0
02/06/2020,4136001,9kRcWv60rDACzjR,0,0,0,0
02/06/2020,4136001,Et9kgGMDl729KT4,0,0,0,0
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,0,0,0,0
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,0,0
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,0,0
02/06/2020,4136001,Mx2yZCDsyf6DPfv,0,0,0,0
02/06/2020,4136001,NgDl19wMapZy17u,0,0,0,0
02/06/2020,4136001,PeE6FRyGXUgsRhN,0,0,0,0
02/06/2020,4136001,Qf4GUc1pJu5T6c6,0,0,0,0
02/06/2020,4136001,Quc1TzYxW2pYoWX,0,0,0,0
02/06/2020,4136001,V94E5Ben1TlhnDV,0,0,0,0
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,0,0
02/06/2020,4136001,mqwcsP2rE7J0TFp,0,0,0,0
02/06/2020,4136001,oZ35aAeoifZaQzV,0,0,0,0
02/06/2020,4136001,oZZkBaNadn6DNKz,0,0,0,0
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,0,0
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,0,0
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,0,0
02/06/2020,4136001,xMbIugepa2P7lBB,0,0,0,0
02/06/2020,4136001,xoJJ8DcxJEcupym,0,0,0,0
02/06/2020,4136001,4UPUqMRk7TRMgml,919.52,897.1066667,2687.266667,2389836.467
02/06/2020,4136001,81aHJ1q11NBPMrL,93.43571429,91.1,1952.285714,1215397660
02/06/2020,4136001,9kRcWv60rDACzjR,967.5785714,944.0142857,2560.714286,2247846516
02/06/2020,4136001,Et9kgGMDl729KT4,73.58666667,71.91333333,2395.066667,1802163.733
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,938.14,915.36,2696.666667,20085918.93
02/06/2020,4136001,LYwnQax7tkwH5Cb,176.9933333,172.56,2443.266667,1675383755
02/06/2020,4136001,LlT2YUhhzqhg5Sw,241.5466667,235.6866667,1889.933333,282718814.7
02/06/2020,4136001,Mx2yZCDsyf6DPfv,872.74,851.5,2672.8,2420637.267
02/06/2020,4136001,NgDl19wMapZy17u,931.1266667,909.0066667,2621.933333,111652326.5
02/06/2020,4136001,PeE6FRyGXUgsRhN,858.98,838.08,1841.4,1258567137
02/06/2020,4136001,Qf4GUc1pJu5T6c6,866.9066667,845.9866667,2647.266667,782654116.4
02/06/2020,4136001,Quc1TzYxW2pYoWX,69.54,67.98,2077.533333,329590717.9
02/06/2020,4136001,V94E5Ben1TlhnDV,803.9733333,784.5666667,1572.4,1223923153
02/06/2020,4136001,WcxssY2VbP4hApt,190.15,185.4,1859.285714,181837068.1
02/06/2020,4136001,mqwcsP2rE7J0TFp,849.32,829.02,2676.4,593720507.5
02/06/2020,4136001,oZ35aAeoifZaQzV,903.96,881.94,2514.533333,1549431969
02/06/2020,4136001,oZZkBaNadn6DNKz,857.0466667,836.42,1939.466667,1480443477
02/06/2020,4136001,q49J1IKaHRwDQnt,81.61333333,79.57333333,1863.4,420620.6667
02/06/2020,4136001,rrq4fwE8jgrTyWY,94.79333333,92.42666667,1766.066667,112996118.3
02/06/2020,4136001,vOuJvMaM2sgwLmb,94.82857143,92.45714286,1808.571429,2339998.571
02/06/2020,4136001,xMbIugepa2P7lBB,827.4,807.4866667,2626,106798711
02/06/2020,4136001,xoJJ8DcxJEcupym,885.42,864.0133333,1871.6,181347053.5
02/06/2020,4136001,4UPUqMRk7TRMgml,932.36,911.3733333,3893.866667,2560790.867
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2486,1215397666
02/06/2020,4136001,9kRcWv60rDACzjR,811.3333333,793.6266667,3794.8,2247846759
02/06/2020,4136001,Et9kgGMDl729KT4,0,0,3266,1802168
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,820.7,802.8,3882.6,20086156.6
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,3333,1795054031
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,907.74,887.32,3864.066667,2593781.067
02/06/2020,4136001,NgDl19wMapZy17u,779.62,762.9133333,3774,111652557
02/06/2020,4136001,PeE6FRyGXUgsRhN,819.6466667,801.96,2723.466667,1348465023
02/06/2020,4136001,Qf4GUc1pJu5T6c6,885.78,866.1733333,3827.8,838558221.8
02/06/2020,4136001,Quc1TzYxW2pYoWX,0,0,2833,329590720
02/06/2020,4136001,V94E5Ben1TlhnDV,826.3266667,808.6266667,2823.533333,1412219254
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,786.54,769.6733333,3843.666667,593720732.7
02/06/2020,4136001,oZ35aAeoifZaQzV,896.58,876.7466667,3654.133333,1660105928
02/06/2020,4136001,oZZkBaNadn6DNKz,860.8133333,841.8866667,2871.4,1708204254
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2409,121067274
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,788.3266667,771.42,3780.066667,106798941.1
02/06/2020,4136001,xoJJ8DcxJEcupym,814.8533333,797.46,2766.6,209246830.6
02/06/2020,4136001,4UPUqMRk7TRMgml,1216.04,1186.506667,4155.2,2561052.2
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2486,1215397666
02/06/2020,4136001,9kRcWv60rDACzjR,1188.16,1159.346667,4028.266667,2247846992
02/06/2020,4136001,Et9kgGMDl729KT4,0,0,3266,1802168
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,1239.428571,1209.207143,4125.428571,20086399.43
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,3333,1795054031
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,1215.56,1185.966667,4128.533333,2594045.533
02/06/2020,4136001,NgDl19wMapZy17u,1252.364286,1222.007143,4008.785714,111652791.8
02/06/2020,4136001,PeE6FRyGXUgsRhN,1211.753333,1182.52,2969.6,1348465270
02/06/2020,4136001,Qf4GUc1pJu5T6c6,1234.92,1204.953333,4092.733333,838558486.7
02/06/2020,4136001,Quc1TzYxW2pYoWX,0,0,2833,329590720
02/06/2020,4136001,V94E5Ben1TlhnDV,1195.953333,1166.793333,3079.266667,1412219509
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,1243.55,1213.428571,4085.357143,593720974.4
02/06/2020,4136001,oZ35aAeoifZaQzV,1232.74,1202.84,3919.666667,1660106194
02/06/2020,4136001,oZZkBaNadn6DNKz,1251.86,1221.273333,3126.533333,1708204510
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2409,121067274
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,1176.385714,1148.314286,4014.214286,106799175.2
02/06/2020,4136001,xoJJ8DcxJEcupym,1190.36,1161.68,3008.933333,209247072.9
02/06/2020,4136001,4UPUqMRk7TRMgml,1351.166667,1317.546667,4475.8,2561372.8
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2486,1215397666
02/06/2020,4136001,9kRcWv60rDACzjR,1261.066667,1229.9,4331.733333,2247847296
02/06/2020,4136001,Et9kgGMDl729KT4,0,0,3266,1802168
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,1310.42,1277.846667,4429.666667,20086703.67
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,3333,1795054031
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,1287.693333,1255.686667,4437.8,2594354.8
02/06/2020,4136001,NgDl19wMapZy17u,1241.093333,1210.64,4312.8,111653095.8
02/06/2020,4136001,PeE6FRyGXUgsRhN,1263.292857,1232.007143,3249.928571,1348465550
02/06/2020,4136001,Qf4GUc1pJu5T6c6,1338.773333,1305.466667,4411.066667,838558805.1
02/06/2020,4136001,Quc1TzYxW2pYoWX,0,0,2833,329590720
02/06/2020,4136001,V94E5Ben1TlhnDV,1291.778571,1259.671429,3366.571429,1412219797
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,1291.426667,1259.34,4384.8,593721273.8
02/06/2020,4136001,oZ35aAeoifZaQzV,1343.18,1309.806667,4234.4,1660106508
02/06/2020,4136001,oZZkBaNadn6DNKz,1341.85,1308.492857,3421.642857,1708204805
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2409,121067274
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,1286.766667,1254.953333,4316.333333,106799477.3
02/06/2020,4136001,xoJJ8DcxJEcupym,1253.978571,1222.828571,3289.642857,209247353.6
02/06/2020,4136001,4UPUqMRk7TRMgml,1110.271429,1083.55,4773.928571,2561670.929
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2486,1215397666
02/06/2020,4136001,9kRcWv60rDACzjR,1243.306667,1212.626667,4640.333333,2247847604
02/06/2020,4136001,Et9kgGMDl729KT4,160.7933333,156.94,3281.466667,1802183.467
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,1324.36,1291.586667,4746.533333,20087020.53
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,3333,1795054031
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,1122.521429,1095.285714,4732.357143,2594649.357
02/06/2020,4136001,NgDl19wMapZy17u,1291.773333,1260.006667,4623.533333,111653406.5
02/06/2020,4136001,PeE6FRyGXUgsRhN,1130.886667,1103.546667,3551.933333,1348465852
02/06/2020,4136001,Qf4GUc1pJu5T6c6,973.4,950.4714286,4705.357143,838559099.4
02/06/2020,4136001,Quc1TzYxW2pYoWX,458.4066667,447.7133333,2860.8,329590747.8
02/06/2020,4136001,V94E5Ben1TlhnDV,1063.506667,1038.233333,3669.4,1412220099
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,1292.4,1260.466667,4697.2,593721586.2
02/06/2020,4136001,oZ35aAeoifZaQzV,1082.164286,1056.121429,4534.714286,1660106809
02/06/2020,4136001,oZZkBaNadn6DNKz,1033.633333,1008.853333,3727.066667,1708205110
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2409,121067274
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,1287.413333,1255.613333,4626.933333,106799787.9
02/06/2020,4136001,xoJJ8DcxJEcupym,1151.493333,1123.333333,3592.866667,209247656.9
02/06/2020,4136001,4UPUqMRk7TRMgml,1343.366667,1309.973333,5059.666667,2561956.667
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2486,1215397666
02/06/2020,4136001,9kRcWv60rDACzjR,1301.735714,1269.364286,4953.357143,2247847917
02/06/2020,4136001,Et9kgGMDl729KT4,779.7,760.92,3365.933333,1802267.933
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,1375.413333,1341.04,5084.733333,20087358.73
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,3333,1795054031
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,1311.853333,1279.566667,5014.933333,2594931.933
02/06/2020,4136001,NgDl19wMapZy17u,1302.913333,1270.553333,4954.6,111653737.6
02/06/2020,4136001,PeE6FRyGXUgsRhN,1304.92,1272.493333,3847.533333,1348466148
02/06/2020,4136001,Qf4GUc1pJu5T6c6,1350.52,1316.94,4988.466667,838559382.5
02/06/2020,4136001,Quc1TzYxW2pYoWX,1026.293333,1002.66,3066.733333,329590953.7
02/06/2020,4136001,V94E5Ben1TlhnDV,1287.06,1255.093333,3961.666667,1412220392
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,1310.28,1277.726667,5031.133333,593721920.1
02/06/2020,4136001,oZ35aAeoifZaQzV,1314.053333,1281.56,4815.4,1660107089
02/06/2020,4136001,oZZkBaNadn6DNKz,1296.36,1264.306667,4016.666667,1708205400
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2409,121067274
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,1329.426667,1296.206667,4961.466667,106800122.5
02/06/2020,4136001,xoJJ8DcxJEcupym,1302.906667,1270.7,3893.466667,209247957.5
02/06/2020,4136001,4UPUqMRk7TRMgml,1148.94,1121.106667,5359.466667,2562256.467
02/06/2020,4136001,81aHJ1q11NBPMrL,745.48,728.12,2584.866667,1215397765
02/06/2020,4136001,9kRcWv60rDACzjR,950.8533333,928.9866667,5217.666667,2247848182
02/06/2020,4136001,Et9kgGMDl729KT4,1068.786667,1043.346667,3608.266667,1802510.267
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,981.46,958.4733333,5363.6,20087637.6
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,3333,1795054031
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,1143.9,1116.273333,5307.8,2595224.8
02/06/2020,4136001,NgDl19wMapZy17u,875.2133333,855.42,5220.4,111654003.4
02/06/2020,4136001,PeE6FRyGXUgsRhN,1072.24,1046.986667,4137.4,1348466437
02/06/2020,4136001,Qf4GUc1pJu5T6c6,1149.686667,1122.026667,5280.266667,838559674.3
02/06/2020,4136001,Quc1TzYxW2pYoWX,991.6066667,969.4066667,3302,329591189
02/06/2020,4136001,V94E5Ben1TlhnDV,1153.94,1126.206667,4252.666667,1412220683
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,929.08,908.0733333,5297.533333,593722186.5
02/06/2020,4136001,oZ35aAeoifZaQzV,1154.633333,1126.64,5111.533333,1660107386
02/06/2020,4136001,oZZkBaNadn6DNKz,1149.38,1121.72,4315.266667,1708205698
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2409,121067274
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,990.0533333,967.02,5233.533333,106800394.5
02/06/2020,4136001,xoJJ8DcxJEcupym,710.0266667,693.64,4172.866667,209248236.9
02/06/2020,4136001,4UPUqMRk7TRMgml,1024.513333,1000.2,5623.866667,2562520.867
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2651,1215397831
02/06/2020,4136001,9kRcWv60rDACzjR,836.12,817.4666667,5438.933333,2247848403
02/06/2020,4136001,Et9kgGMDl729KT4,978.9733333,956.5533333,3862.133333,1802764.133
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,891.3214286,871.2785714,5586.428571,20087860.43
02/06/2020,4136001,LYwnQax7tkwH5Cb,0,0,3333,1795054031
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,1032.586667,1008.286667,5573.866667,2595490.867
02/06/2020,4136001,NgDl19wMapZy17u,831.5142857,813.1285714,5433.285714,111654216.3
02/06/2020,4136001,PeE6FRyGXUgsRhN,930.0533333,908.64,4377.6,1348466678
02/06/2020,4136001,Qf4GUc1pJu5T6c6,967.8333333,945.3,5550.066667,838559944.1
02/06/2020,4136001,Quc1TzYxW2pYoWX,889.1466667,869.74,3531.866667,329591418.9
02/06/2020,4136001,V94E5Ben1TlhnDV,956.9866667,934.74,4507.4,1412220937
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,839.5071429,820.5357143,5512.928571,593722401.9
02/06/2020,4136001,oZ35aAeoifZaQzV,1020.966667,997.1066667,5378.533333,1660107653
02/06/2020,4136001,oZZkBaNadn6DNKz,965.2066667,942.7533333,4569.933333,1708205953
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,0,0,2409,121067274
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,865.2571429,845.5071429,5449.928571,106800610.9
02/06/2020,4136001,xoJJ8DcxJEcupym,0,0,4242,209248306
02/06/2020,4136001,4UPUqMRk7TRMgml,993.5466667,970.22,5887.533333,2562784.533
02/06/2020,4136001,81aHJ1q11NBPMrL,0,0,2651,1215397831
02/06/2020,4136001,9kRcWv60rDACzjR,1051.726667,1027.58,5666.4,2247848630
02/06/2020,4136001,Et9kgGMDl729KT4,888.0533333,868.66,4102.6,1803004.6
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,1045.806667,1021.346667,5818.933333,20088092.93
02/06/2020,4136001,LYwnQax7tkwH5Cb,1003.126667,979.8466667,3448.6,1795054147
02/06/2020,4136001,LlT2YUhhzqhg5Sw,0,0,2580,282718829
02/06/2020,4136001,Mx2yZCDsyf6DPfv,1019.126667,995.3133333,5828.266667,2595745.267
02/06/2020,4136001,NgDl19wMapZy17u,1013.806667,990.7,5658.333333,111654441.3
02/06/2020,4136001,PeE6FRyGXUgsRhN,981.1428571,958.9571429,4613.714286,1348466914
02/06/2020,4136001,Qf4GUc1pJu5T6c6,962.7066667,940.6333333,5802.066667,838560196.1
02/06/2020,4136001,Quc1TzYxW2pYoWX,780.18,763.6866667,3746.8,329591633.8
02/06/2020,4136001,V94E5Ben1TlhnDV,972.9357143,950.9285714,4746.714286,1412221177
02/06/2020,4136001,WcxssY2VbP4hApt,0,0,2605,181837081
02/06/2020,4136001,mqwcsP2rE7J0TFp,1003.646667,980.4733333,5738.933333,593722627.9
02/06/2020,4136001,oZ35aAeoifZaQzV,1023.446667,999.4933333,5634.333333,1660107908
02/06/2020,4136001,oZZkBaNadn6DNKz,988.4857143,966.05,4815.785714,1708206199
02/06/2020,4136001,q49J1IKaHRwDQnt,0,0,2543,450673
02/06/2020,4136001,rrq4fwE8jgrTyWY,995.98,973.2133333,2520.6,121067385.6
02/06/2020,4136001,vOuJvMaM2sgwLmb,0,0,2532,2340006
02/06/2020,4136001,xMbIugepa2P7lBB,1054.606667,1030.18,5678.933333,106800839.9
02/06/2020,4136001,xoJJ8DcxJEcupym,0,0,4242,209248306
02/06/2020,4136001,4UPUqMRk7TRMgml,833.0642857,814.5285714,6129.285714,2563026.286
02/06/2020,4136001,81aHJ1q11NBPMrL,512.8857143,502.1857143,2700.928571,1215397881
02/06/2020,4136001,9kRcWv60rDACzjR,751.8,735.2785714,5886.214286,2247848850
02/06/2020,4136001,Et9kgGMDl729KT4,778.9928571,762.2214286,4316.142857,1803218.143
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,739.2466667,723.2466667,6052.866667,20088326.87
02/06/2020,4136001,LYwnQax7tkwH5Cb,636.6333333,623.3666667,3662.666667,1795054361
02/06/2020,4136001,LlT2YUhhzqhg5Sw,655,641.18,2666.733333,282718915.7
02/06/2020,4136001,Mx2yZCDsyf6DPfv,850.0214286,831.15,6076.285714,2595993.286
02/06/2020,4136001,NgDl19wMapZy17u,750.7533333,734.4466667,5890.466667,111654673.5
02/06/2020,4136001,PeE6FRyGXUgsRhN,787.3666667,770.3466667,4836.866667,1348467137
02/06/2020,4136001,Qf4GUc1pJu5T6c6,799.3357143,781.2142857,6044.714286,838560438.7
02/06/2020,4136001,Quc1TzYxW2pYoWX,657.3357143,643.4428571,3931.357143,329591818.4
02/06/2020,4136001,V94E5Ben1TlhnDV,927.4533333,906.08,4984.266667,1412221414
02/06/2020,4136001,WcxssY2VbP4hApt,553.3571429,541.6071429,2662.285714,181837138.3
02/06/2020,4136001,mqwcsP2rE7J0TFp,715.9533333,700.5333333,5968.866667,593722857.9
02/06/2020,4136001,oZ35aAeoifZaQzV,861.9142857,842.4714286,5880.857143,1660108155
02/06/2020,4136001,oZZkBaNadn6DNKz,953.44,931.4,5054.466667,1708206437
02/06/2020,4136001,q49J1IKaHRwDQnt,537.1,525.08,2617.533333,450747.5333
02/06/2020,4136001,rrq4fwE8jgrTyWY,639.4133333,626.06,2733.6,121067598.6
02/06/2020,4136001,vOuJvMaM2sgwLmb,541.35,529.5428571,2589.928571,2340063.929
02/06/2020,4136001,xMbIugepa2P7lBB,740.6733333,724.1866667,5911.866667,106801072.9
02/06/2020,4136001,xoJJ8DcxJEcupym,524.4666667,513.08,4292.666667,209248356.7
02/06/2020,4136001,4UPUqMRk7TRMgml,645.4066667,630.92,6270.466667,2563167.467
02/06/2020,4136001,81aHJ1q11NBPMrL,575.34,562.4666667,2829.866667,1215398010
02/06/2020,4136001,9kRcWv60rDACzjR,596.8733333,583.6933333,6020.2,2247848984
02/06/2020,4136001,Et9kgGMDl729KT4,529.98,518.2333333,4436.4,1803338.4
02/06/2020,4136001,IQ2d7wF4YD8zU1Q,693.2733333,677.7,6194.6,20088468.6
02/06/2020,4136001,LYwnQax7tkwH5Cb,558.2466667,546.2,3784.333333,1795054482
02/06/2020,4136001,LlT2YUhhzqhg5Sw,578.3733333,565.6866667,2789.2,282719038.2
02/06/2020,4136001,Mx2yZCDsyf6DPfv,598.3933333,585.08,6212.533333,2596129.533
02/06/2020,4136001,NgDl19wMapZy17u,688.9333333,673.4733333,6029.733333,111654812.7
02/06/2020,4136001,PeE6FRyGXUgsRhN,560.4333333,547.9066667,4973.2,1348467273
02/06/2020,4136001,Qf4GUc1pJu5T6c6,627.8866667,613.9266667,6178.6,838560572.6
02/06/2020,4136001,Quc1TzYxW2pYoWX,464.18,454.0133333,4032.4,329591919.4
